"type","id","created","modified","mitre_attack_id","created_by_ref","relationship_type","source_ref","target_ref","object_marking_refs","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","description","external_references"
"relationship","relationship--71416f0d-b037-48b2-a14d-acb1a5f3a4a4","2017-05-31T21:33:27.046Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647","malware--251fbae2-78f6-4de7-84f6-194c727a64ad","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--cc831c63-94af-4937-b8e6-668591ec7d04","2017-05-31T21:33:27.047Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647","tool--afc079f3-c0ea-4096-b75d-3f05338b7f60","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--7ed93170-2dba-4e59-b0f0-7c716c73bdc0","2017-05-31T21:33:27.047Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647","tool--b07c2c47-fefb-4d7c-a69e-6a3296171f54","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--3f780c76-b5d5-43f9-b4f2-048106f00894","2017-05-31T21:33:27.047Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647","malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--8d65162b-650d-4a38-9c19-cc6c8e85a2e9","2017-05-31T21:33:27.047Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647","malware--b42378e0-f147-496f-992a-26a49705395b","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--df69c29c-01c4-4541-988e-8a5765439d56","2017-05-31T21:33:27.070Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Poseidon Group tools attempt to spoof anti-virus processes as a means of self-defense.","[{'source_name': 'Kaspersky Poseidon Group', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/'}]"
"relationship","relationship--720be590-5ea0-43b6-8360-fa75dd4d1a67","2017-05-31T21:33:27.070Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","After compromising a victim, Poseidon Group discovers all running services.","[{'source_name': 'Kaspersky Poseidon Group', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/'}]"
"relationship","relationship--c6f81350-a410-4ac7-a4b0-58bd4a9c1d9e","2017-05-31T21:33:27.070Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","After compromising a victim, Poseidon Group lists all running processes.","[{'source_name': 'Kaspersky Poseidon Group', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/'}]"
"relationship","relationship--a602be33-6ed6-4f73-b7f6-10b47581707a","2017-05-31T21:33:27.070Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Poseidon Group searches for administrator accounts on both the local victim machine and the network.","[{'source_name': 'Kaspersky Poseidon Group', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/'}]"
"relationship","relationship--e2ce90d2-7470-4f2d-a86c-f429b934ab35","2017-05-31T21:33:27.070Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The Poseidon Group's Information Gathering Tool (IGT) includes PowerShell components.","[{'source_name': 'Kaspersky Poseidon Group', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/'}]"
"relationship","relationship--21ff06b5-022f-40bf-821b-3e08dc9f08a3","2017-05-31T21:33:27.070Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Poseidon Group obtains and saves information about victim network interfaces and addresses.","[{'source_name': 'Kaspersky Poseidon Group', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/'}]"
"relationship","relationship--35aac341-5371-42e8-ad93-3ab94a11b51a","2017-05-31T21:33:27.070Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Poseidon Group conducts credential dumping on victims, with a focus on obtaining credentials belonging to domain and database servers.","[{'source_name': 'Kaspersky Poseidon Group', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/'}]"
"relationship","relationship--c952f284-e529-481f-97fb-7a6e14c25ccf","2017-05-31T21:33:27.058Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Droppers used by Putter Panda use RC4 or a 16-byte XOR key consisting of the bytes 0xA0 – 0xAF to obfuscate payloads.","[{'source_name': 'CrowdStrike Putter Panda', 'description': 'Crowdstrike Global Intelligence Team. (2014, June 9). CrowdStrike Intelligence Report: Putter Panda. Retrieved January 22, 2016.', 'url': 'http://cdn0.vox-cdn.com/assets/4589853/crowdstrike-intelligence-report-putter-panda.original.pdf'}]"
"relationship","relationship--55120727-0b7f-4d6a-a881-d17bdc9c85ba","2017-05-31T21:33:27.058Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","A dropper used by Putter Panda installs itself into the ASEP Registry key `HKCU\Software\Microsoft\Windows\CurrentVersion\Run` with a value named McUpdate.","[{'source_name': 'CrowdStrike Putter Panda', 'description': 'Crowdstrike Global Intelligence Team. (2014, June 9). CrowdStrike Intelligence Report: Putter Panda. Retrieved January 22, 2016.', 'url': 'http://cdn0.vox-cdn.com/assets/4589853/crowdstrike-intelligence-report-putter-panda.original.pdf'}]"
"relationship","relationship--a442fcac-55d7-49ff-8ecf-ca61885c27e2","2017-05-31T21:33:27.059Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","An executable dropped onto victims by Putter Panda aims to inject the specified DLL into a process that would normally be accessing the network, including Outlook Express (msinm.exe), Outlook (outlook.exe), Internet Explorer (iexplore.exe), and Firefox (firefox.exe).","[{'source_name': 'CrowdStrike Putter Panda', 'description': 'Crowdstrike Global Intelligence Team. (2014, June 9). CrowdStrike Intelligence Report: Putter Panda. Retrieved January 22, 2016.', 'url': 'http://cdn0.vox-cdn.com/assets/4589853/crowdstrike-intelligence-report-putter-panda.original.pdf'}]"
"relationship","relationship--94211067-148f-4196-a216-c1bb1e5cfc70","2017-05-31T21:33:27.059Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","attack-pattern--2e0dd10b-676d-4964-acd0-8a404c92b044","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Malware used by Putter Panda attempts to terminate processes corresponding to two components of Sophos Anti-Virus (SAVAdminService.exe and SavService.exe).","[{'source_name': 'CrowdStrike Putter Panda', 'description': 'Crowdstrike Global Intelligence Team. (2014, June 9). CrowdStrike Intelligence Report: Putter Panda. Retrieved January 22, 2016.', 'url': 'http://cdn0.vox-cdn.com/assets/4589853/crowdstrike-intelligence-report-putter-panda.original.pdf'}]"
"relationship","relationship--3b3435a2-6a24-4527-be6f-03d09ef2b917","2017-05-31T21:33:27.059Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","malware--7bec698a-7e20-4fd3-bb6a-12787770fb1a","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--0cde085d-12ca-4cde-a99c-c37d63d7dc2e","2017-05-31T21:33:27.059Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","malware--800bdfba-6d66-480f-9f45-15845c05cb5d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--c6ceeb68-5d8e-4105-a20a-cce2b3ef48f0","2017-05-31T21:33:27.059Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","malware--e8268361-a599-4e45-bd3f-71c8c7e700c0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--47835d17-73e1-427f-85b0-b55b610fa9ad","2017-05-31T21:33:27.059Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","malware--8e461ca3-0996-4e6e-a0df-e2a5bbc51ebc","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--a58ad2d1-7200-4ba8-9c24-fc640306ea2f","2017-05-31T21:33:27.081Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f","attack-pattern--830c9528-df21-472c-8c14-a036bf17d665","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","RTM has used an RSS feed on Livejournal to update a list of encrypted C2 server names.","[{'source_name': 'ESET RTM Feb 2017', 'description': 'Faou, M. and Boutin, J.. (2017, February). Read The Manual: A Guide to the RTM Banking Trojan. Retrieved March 9, 2017.', 'url': 'https://www.welivesecurity.com/wp-content/uploads/2017/02/Read-The-Manual.pdf'}]"
"relationship","relationship--9755e169-0dd5-4bf5-a884-d50d31f33ad9","2017-05-31T21:33:27.081Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f","malware--92ec0cbd-2c30-44a2-b270-73f4ec949841","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--b349ef5f-4a05-4eef-afe4-1543b8c832fa","2017-05-31T21:33:27.070Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192","malware--54cc1d4f-5c53-4f0e-9ef5-11b4998e82e4","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--e577372f-c3c9-4e12-9bc6-3f6a1faec0ac","2017-05-31T21:33:27.064Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7","malware--bb3c1098-d654-4620-bf40-694386d28921","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--a4106a52-b3e7-4aa9-b2ca-125f206dbf91","2017-05-31T21:33:27.064Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7","malware--cb7bcf6f-085f-41db-81ee-4b68481661b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--79934567-99e6-4184-8b04-717a1b401006","2017-05-31T21:33:27.064Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7","malware--dfb5fa9b-3051-4b97-8035-08f80aef945b","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--9155d072-d94b-4a63-b089-26781aff5275","2017-05-31T21:33:27.064Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7","malware--463f68f1-5cde-4dc2-a831-68b73488f8f4","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--9f618c0f-79b8-4990-a02b-6e3187b14033","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","has used command line during its intrusions.","[{'source_name': 'Symantec Sowbug Nov 2017', 'description': 'Symantec Security Response. (2017, November 7). Sowbug: Cyber espionage group targets South American and Southeast Asian governments. Retrieved November 16, 2017.', 'url': 'https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments'}]"
"relationship","relationship--5f3eb1ae-782e-4e49-8e1e-650f3e5a1139","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e","attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","extracted Word documents from a file server on a victim network.","[{'source_name': 'Symantec Sowbug Nov 2017', 'description': 'Symantec Security Response. (2017, November 7). Sowbug: Cyber espionage group targets South American and Southeast Asian governments. Retrieved November 16, 2017.', 'url': 'https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments'}]"
"relationship","relationship--953134ab-5816-43b8-b2b1-8f4c9305f57a","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e","attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","extracted documents and bundled them into a RAR archive.","[{'source_name': 'Symantec Sowbug Nov 2017', 'description': 'Symantec Security Response. (2017, November 7). Sowbug: Cyber espionage group targets South American and Southeast Asian governments. Retrieved November 16, 2017.', 'url': 'https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments'}]"
